obs_id,year,exporter_iso3,importer_iso3,corridor_id,hs6,family_id,product_name,exporter_code,importer_code,exporter_name,importer_name,trade_value_usd,quantity_metric_ton,unit_value_usd_per_metric_ton,benchmark_price_usd_per_metric_ton,benchmark_yoy_change,log_unit_value,shifted_corridor_history_median,shifted_corridor_history_mad,robust_historical_z,same_family_year_peer_percentile,trade_value_yoy_change,quantity_yoy_change,unit_value_yoy_change,benchmark_residual,benchmark_adjusted_drift,corridor_activity_history,corridor_novelty_flag,corridor_reactivation_flag,value_quantity_divergence,missing_quantity_flag,missing_benchmark_flag,missing_history_flag,missing_country_mapping_flag,valid_extreme_flag,benchmark_consistency_gap,data_quality_score,quality_status,model_eligible,source_version,source_row_id,data_quality_flags,benchmark_caveat
obs_d51150b4fed3bb628e66,2020,ZAF,MYS,ZAF->MYS,740311,refined_copper_cathodes,Refined copper cathodes,710,458,South Africa,Malaysia,2498021.0,504.448,4951.989104922609,6173.77,0.026859965751298204,8.507544614225221,8.716715923734753,0.02562524779225228,-8.162703877258684,0.05204460966542751,0.26066740057793114,0.4698387100874643,-0.2091713095095332,-0.22052033714653696,-0.2360312752608298,3.0,0,0,-0.20917130950953317,0,0,0,0,False,0.2360312752608314,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_fcbdce9c0cade64decd464f5,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_101fcca1b3a129d26651,2020,ZAF,NLD,ZAF->NLD,740311,refined_copper_cathodes,Refined copper cathodes,710,528,South Africa,Netherlands,2354686.0,351.856,6692.18657632668,6173.77,0.026859965751298204,8.808695942221151,8.781508895730699,0.0888499239338234,0.3059884047925722,0.6195786864931846,0.6809166051772255,0.5648796347529501,0.11603697042427538,0.08063099084939296,0.08917700467297784,3.0,0,0,0.11603697042427541,0,0,0,0,False,0.08917700467297718,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_8478fd8c40b85b3581681beb,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_d97cc1201993d9ba87e1,2020,ZAF,PAK,ZAF->PAK,740311,refined_copper_cathodes,Refined copper cathodes,710,586,South Africa,Pakistan,280604.0,49.171,5706.697036871326,6173.77,0.026859965751298204,8.64939568289512,,,,0.15117719950433706,,,,-0.07866926847663791,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_5f8cce2223afac1a2ab4dea2,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_3b9ad076e5adc1fce603,2020,ZAF,POL,ZAF->POL,740311,refined_copper_cathodes,Refined copper cathodes,710,616,South Africa,Poland,365050.0,65.36,5585.220318237454,6173.77,0.026859965751298204,8.627879158932485,8.98621777215257,0.21719840294887582,-1.6498215841137196,0.11152416356877323,-1.3041380095953736,-1.1629977993241645,-0.14114021027120915,-0.10018579243927306,-0.08507356771289487,2.0,0,1,-0.14114021027120915,0,0,0,0,False,0.16800017602250736,4,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_7a4a0848afd0d62209d1b009,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_7a7017705780a78640aa,2020,ZAF,S19,ZAF->S19,740311,refined_copper_cathodes,Refined copper cathodes,710,490,South Africa,"Other Asia, nes",318844.0,61.156,5213.617633592779,6173.77,0.026859965751298204,8.559029257242154,8.92075789939454,0.034700921074033886,-10.424179847579355,0.06815365551425032,-1.0956472016264827,-0.9046727151758217,-0.190974486450661,-0.1690356941296045,-0.2178344522019593,3.0,0,0,-0.19097448645066095,0,0,0,0,False,0.2178344522019592,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_1a6e4d079335bfd7048511dc,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_89861f0f96397e4c86a9,2020,ZAF,SGP,ZAF->SGP,740311,refined_copper_cathodes,Refined copper cathodes,710,702,South Africa,Singapore,1428439.0,250.884,5693.623347842031,6173.77,0.026859965751298204,8.647102116693604,8.158079039715455,0.6963023239386552,0.7023142967726659,0.14250309789343246,-2.147451482509114,-1.9401722355486084,-0.20727924696050604,-0.08096283467815368,-0.15121260440219153,2.0,0,1,-0.20727924696050581,0,0,0,0,False,0.23413921271180424,4,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_54c89e7468013ac696889270,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_a8e81bd3e98a561c8034,2020,ZAF,THA,ZAF->THA,740311,refined_copper_cathodes,Refined copper cathodes,710,764,South Africa,Thailand,21791513.0,2889.782,7540.884744939237,6173.77,0.026859965751298204,8.928094794295799,8.845246381871386,0.007523883495593964,11.011389593277153,0.7261462205700124,-0.12547766279599554,-0.20832607522040844,0.08284841242441277,0.20002984292404058,0.05598844667311553,3.0,0,0,0.0828484124244129,0,0,0,0,False,0.05598844667311456,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_46c48c984e71ca737979aea1,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_b59a638c405a6dd822de,2020,ZAF,ZWE,ZAF->ZWE,740311,refined_copper_cathodes,Refined copper cathodes,710,716,South Africa,Zimbabwe,656.0,0.022,29818.18181818182,6173.77,0.026859965751298204,10.302873614567911,9.132439350687939,0.8136970979955391,1.4384151876210685,0.895910780669145,1.1631508098056809,-0.8209805520698303,1.9841313618755112,1.574808663196153,1.9572713961242147,2.0,0,0,1.9841313618755112,0,0,0,0,False,1.957271396124213,4,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_ef11baa108ae437d9661d089,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_755ef21fa038bc54382d,2020,ZMB,ARE,ZMB->ARE,740311,refined_copper_cathodes,Refined copper cathodes,894,784,Zambia,United Arab Emirates,89431256.0,12193.042,7334.61395441761,6173.77,0.026859965751298204,8.90036005857413,8.929819776938752,0.03836161848082398,-0.7679477438979359,0.7050805452292441,0.04440088324041022,0.035498983124207364,0.008901900116202833,0.1722951072023715,-0.01795806563509572,3.0,0,0,0.008901900116202857,0,0,0,0,False,0.01795806563509537,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_f1ffcf20d3e0ae6527b021e0,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_3a3787cccac5e125fd8b,2020,ZMB,BHR,ZMB->BHR,740311,refined_copper_cathodes,Refined copper cathodes,894,48,Zambia,Bahrain,21661755.0,2887.06,7503.049815383123,6173.77,0.026859965751298204,8.923064858919012,8.786817730428888,0.04274185917550177,3.187674357605312,0.7224287484510533,0.625592422283314,0.44660343461768826,0.17898898766562582,0.19499990754725438,0.15212902191432853,3.0,0,0,0.17898898766562577,0,0,0,0,False,0.15212902191432762,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_757f2526c3efcb5c13d8c913,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_318e6a826ad9c5bbbc75,2020,ZMB,CHE,ZMB->CHE,740311,refined_copper_cathodes,Refined copper cathodes,894,757,Zambia,Switzerland,977509637.0,165489.32,5906.783815414795,6173.77,0.026859965751298204,8.683856768603787,7.9013626729179425,0.32149553157616184,2.4339190403350073,0.19578686493184635,0.40059765475510445,-0.060400909354578446,0.4609985641096828,-0.04420818276797078,0.43413859835838586,3.0,0,0,0.4609985641096829,0,0,0,0,False,0.43413859835838464,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_66066b62dc3690ef932eb305,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_adcfa392ce717a869de7,2020,ZMB,CHN,ZMB->CHN,740311,refined_copper_cathodes,Refined copper cathodes,894,156,Zambia,China,539468588.0,70579.335,7643.43540499496,6173.77,0.026859965751298204,8.941602441433306,8.948089814833736,0.09894002067537855,-0.06556874918912245,0.7360594795539034,0.26416620125608714,0.1717135539811385,0.09245264727494859,0.21353749006154743,0.0655926815236505,3.0,0,0,0.09245264727494865,0,0,0,0,False,0.06559268152365039,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_1cddfc2d351584d100a4bc52,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_9db251338b575bbbe530,2020,ZMB,DEU,ZMB->DEU,740311,refined_copper_cathodes,Refined copper cathodes,894,276,Zambia,Germany,52238762.0,8849.131,5903.264625645163,6173.77,0.026859965751298204,8.683260803245753,8.730091965777255,0.016045356192767812,-2.918673912182174,0.19454770755885997,0.2575082271420015,0.2882940334807372,-0.030785806338735667,-0.04480414812600486,-0.057645772090031855,3.0,0,0,-0.030785806338735677,0,0,0,0,False,0.05764577209003387,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_4f707fd13822569b87f54fa3,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_ccf62e814be9c7c0e7b4,2020,ZMB,ESP,ZMB->ESP,740311,refined_copper_cathodes,Refined copper cathodes,894,724,Zambia,Spain,4928044.0,855.205,5762.4125209745025,6173.77,0.026859965751298204,8.659111506447724,8.700996583088447,0.02064944749797526,-2.0283872798451283,0.161090458488228,-1.820911891312976,-1.7790268146722519,-0.041885076640724134,-0.0689534449240341,-0.0687450423920204,3.0,0,0,-0.04188507664072416,0,0,0,0,False,0.06874504239202234,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_fafb137cfe18cc282393737c,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_601835e2e96dda3f7884,2020,ZMB,GBR,ZMB->GBR,740311,refined_copper_cathodes,Refined copper cathodes,894,826,Zambia,United Kingdom,3290499.0,494.15,6658.90721440858,6173.77,0.026859965751298204,8.80371066815089,8.587315195422708,0.12222555529769252,1.7704601316895598,0.6133828996282528,-2.112031119896666,-2.3284265926248486,0.2163954727281829,0.07564571677913179,0.1895355069768847,3.0,0,0,0.21639547272818271,0,0,0,0,False,0.1895355069768847,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_492166b9a9deb8bfabe27b47,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_fda3035b57e27f8ead4e,2020,ZMB,GRC,ZMB->GRC,740311,refined_copper_cathodes,Refined copper cathodes,894,300,Zambia,Greece,11176696.0,1724.51,6481.085061843654,6173.77,0.026859965751298204,8.776643223143878,8.714907558281514,0.008329426827312858,7.411754271005614,0.5625774473358116,-0.10586277410946854,-0.16759843897183316,0.061735664862364634,0.048578271772120374,0.03487569911106725,3.0,0,0,0.06173566486236462,0,0,0,0,False,0.03487569911106643,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_26b61a7f08e1cea864bb8117,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_fd2c51aad8e89eb55b2b,2020,ZMB,HKG,ZMB->HKG,740311,refined_copper_cathodes,Refined copper cathodes,894,344,Zambia,"China, Hong Kong SAR",21431151.0,3761.09,5698.122352828568,6173.77,0.026859965751298204,8.6478919877702,8.793356694358655,0.18797727254867347,-0.7738419895989831,0.14745972738537794,-0.12895197810297843,-0.17146454406319617,0.04251256596021769,-0.08017296360155868,0.01565260020892012,3.0,0,0,0.04251256596021774,0,0,0,0,False,0.01565260020891949,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_32ed09ad2ace41f6c17e1987,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_0613a5ab5596eb63a170,2020,ZMB,IND,ZMB->IND,740311,refined_copper_cathodes,Refined copper cathodes,894,699,Zambia,India,5675926.0,993.672,5712.071991562608,6173.77,0.026859965751298204,8.650337107504878,8.787510090167594,0.014867667424603326,-9.22626117098359,0.1536555142503098,-0.9692638908227197,-0.8857403868434038,-0.083523503979316,-0.07772784386687981,-0.11038346973061408,3.0,0,0,-0.08352350397931585,0,0,0,0,False,0.1103834697306142,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_c189e183afb7663601ea91d7,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_6d07d9ebc9cdc3e3f2ac,2020,ZMB,ITA,ZMB->ITA,740311,refined_copper_cathodes,Refined copper cathodes,894,380,Zambia,Italy,6429414.0,1186.07,5420.771118062172,6173.77,0.026859965751298204,8.597993357019089,8.715709136878107,0.008360700341160765,-14.0796554182775,0.09045848822800495,-1.2314870814378562,-1.122132001919997,-0.1093550795178594,-0.13007159435266935,-0.1362150452691555,3.0,0,0,-0.10935507951785928,0,0,0,0,False,0.13621504526915762,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_c0248c5e9ca618528f536034,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_2b0e377ba6749365560c,2020,ZMB,KOR,ZMB->KOR,740311,refined_copper_cathodes,Refined copper cathodes,894,410,Zambia,Rep. of Korea,8523122.0,1331.176,6402.701070331797,6173.77,0.026859965751298204,8.764475222552331,8.726865769583513,0.013448391282144811,2.7965763472952476,0.5340768277571252,-0.4954719447653005,-0.5465297890162635,0.05105784425096305,0.03641027118057316,0.024197878499665038,3.0,0,0,0.05105784425096299,0,0,0,0,False,0.024197878499664843,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_087b8b4ddaf487c683f6ac37,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_5e5611d91c6407dabf3e,2020,ZMB,KWT,ZMB->KWT,740311,refined_copper_cathodes,Refined copper cathodes,894,414,Zambia,Kuwait,24118463.0,3883.38,6210.6883694101525,6173.77,0.026859965751298204,8.734027017320535,8.723918214499218,0.020759279010599485,0.48695346385373967,0.39281288723667906,-0.4976095463756681,-0.5077183491969869,0.010108802821318767,0.005962065948777351,-0.016751162929979913,3.0,0,0,0.010108802821318763,0,0,0,0,False,0.016751162929979437,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_4995b649f037cc1ea2389bd8,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_1e30eec4faa6bfe1c232,2020,ZMB,LKA,ZMB->LKA,740311,refined_copper_cathodes,Refined copper cathodes,894,144,Zambia,Sri Lanka,11092544.0,1694.29,6547.016154259306,6173.77,0.026859965751298204,8.786764675867298,8.708535013481551,0.02070271056169304,3.7787159392788743,0.5799256505576208,0.8128752135073676,0.7553482616833145,0.057526951824053124,0.05869972449553984,0.030666986072755975,2.0,0,0,0.057526951824053096,0,0,0,0,False,0.03066698607275492,4,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_8e68809cf4a7cc8d970c3804,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_d317fd309be2436584a5,2020,ZMB,LUX,ZMB->LUX,740311,refined_copper_cathodes,Refined copper cathodes,894,442,Zambia,Luxembourg,6980583.0,1031.969,6764.334006157162,6173.77,0.026859965751298204,8.819419088775247,8.959524427777376,0.07472335804260233,-1.8749871883735578,0.6431226765799256,-1.3097436127005122,-1.1696382736983824,-0.14010533900212974,0.09135413740348852,-0.1669653047534272,3.0,0,0,-0.14010533900212985,0,0,0,0,False,0.16696530475342794,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_1316d66d53aafc758d686cdc,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_c0e15e4dae8ba1de39f5,2020,ZMB,MYS,ZMB->MYS,740311,refined_copper_cathodes,Refined copper cathodes,894,458,Zambia,Malaysia,2485033.0,440.624,5639.804005228948,6173.77,0.026859965751298204,8.637604593042349,8.737468383855804,2.578330045643895e-05,-3873.196566986265,0.12639405204460966,-2.859738384276424,-2.7598745934629694,-0.09986379081345463,-0.09046035832940902,-0.12672375656475232,3.0,0,0,-0.09986379081345476,0,0,0,0,False,0.12672375656475282,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_7dae3978bcfb6a327e0de2e7,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_f893d9ed9d17be8ca6cd,2020,ZMB,PAK,ZMB->PAK,740311,refined_copper_cathodes,Refined copper cathodes,894,586,Zambia,Pakistan,24801277.0,3902.283,6355.581335336264,6173.77,0.026859965751298204,8.757088656282646,8.706530395359401,0.04768400092530101,1.0602772406293275,0.5080545229244114,1.9262310421610125,1.8756727812377676,0.05055826092324493,0.02902370491088746,0.02369829517194688,3.0,0,0,0.05055826092324489,0,0,0,0,False,0.02369829517194673,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_40c55caad8066b8bccd6ec42,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_061b49e58ac9b1a77b16,2020,ZMB,S19,ZMB->S19,740311,refined_copper_cathodes,Refined copper cathodes,894,490,Zambia,"Other Asia, nes",52279969.0,8664.386,6033.8919572604445,6173.77,0.026859965751298204,8.705147513900833,8.712507726886624,0.013853040517464166,-0.5313066814835493,0.26765799256505574,0.03319474691081278,0.040554959896602696,-0.0073602129857898895,-0.022917437470924895,-0.0342201787370886,3.0,0,0,-0.00736021298578992,0,0,0,0,False,0.034220178737088096,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_fece87f6aae907bf49ad9817,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_4a4af2593cfababdc68e,2020,ZMB,SGP,ZMB->SGP,740311,refined_copper_cathodes,Refined copper cathodes,894,702,Zambia,Singapore,97833096.0,8203.28,11926.094927882505,6173.77,0.026859965751298204,9.386484129393324,9.11316736767307,0.24772020055743127,1.1033285178407917,0.8339529120198265,0.12525504586666616,-0.14806171585358718,0.2733167617202532,0.6584191780215658,0.24645679596895675,3.0,0,0,0.2733167617202533,0,0,0,0,False,0.246456795968955,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_252c98a14af8a65925916cb5,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_9b321ee7a3cf33ca472c,2020,ZMB,THA,ZMB->THA,740311,refined_copper_cathodes,Refined copper cathodes,894,764,Zambia,Thailand,31158115.0,5130.903,6072.637701394861,6173.77,0.026859965751298204,8.71154833684728,8.717848622925807,0.002629987642366771,-2.3955572935155582,0.28872366790582404,-0.9105748204653392,-0.9042745343868126,-0.0063002860785264635,-0.016516614524478612,-0.03316025182982507,3.0,0,0,-0.006300286078526618,0,0,0,0,False,0.03316025182982467,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_759fc9d0c60a16603ecb1780,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_56648921c66d5b544e25,2020,ZMB,ZAF,ZMB->ZAF,740311,refined_copper_cathodes,Refined copper cathodes,894,710,Zambia,South Africa,48985435.0,8203.745,5971.106488561017,6173.77,0.026859965751298204,8.694687530680547,8.771174665637556,0.037743831499957636,-2.026480405337099,0.2255266418835192,-0.1980735324970149,-0.12158639754000554,-0.07648713495700935,-0.03337742069121141,-0.10334710070830688,3.0,0,0,-0.07648713495700936,0,0,0,0,False,0.10334710070830755,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_13449c9a7e5ed4748af3ffe5,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_103b6c622d93d1888c13,2020,ZMB,ZWE,ZMB->ZWE,740311,refined_copper_cathodes,Refined copper cathodes,894,716,Zambia,Zimbabwe,1821009.0,248.238,7335.738283421555,6173.77,0.026859965751298204,8.90051333764854,8.87946719329636,0.0551197604423308,0.3818257587349222,0.7063197026022305,-0.12146790338534798,-0.19763380817985834,0.07616590479451033,0.17244838627678227,0.04930593904321334,3.0,0,0,0.07616590479451037,0,0,0,0,False,0.04930593904321212,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_266d3f92c532c370faf00fc4,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_f71ebd2ec88ed5dfe747,2020,ZWE,ZAF,ZWE->ZAF,740311,refined_copper_cathodes,Refined copper cathodes,716,710,Zimbabwe,South Africa,227105.0,32.905,6901.838626348579,6173.77,0.026859965751298204,8.83954312267592,,,,0.6666666666666666,,,,0.11147817130416193,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_9cee33bcca7954e89dfc96d8,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,LME-related macro benchmark; not corridor-specific contract price.
obs_04b63b0fdd349fcb098c,2021,AGO,COG,AGO->COG,151110,crude_palm_oil,Crude palm oil,24,178,Angola,Congo,256666.0,324.892,790.0040628885906,1130.58,0.4080556282584198,6.6720380883447925,6.5252503828017865,0.3073945424001847,0.477522158971544,0.16045197740112993,2.6050750017714637,2.1508927538282734,0.4541822479431905,-0.3584479660176614,0.046126619684771164,2.0,0,0,0.4541822479431903,0,0,0,0,False,0.04612661968477072,4,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_3173b512851f2a2d6985f582,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_e2e2a09d50b8c964fdee,2021,ARE,CHL,ARE->CHL,151110,crude_palm_oil,Crude palm oil,784,152,United Arab Emirates,Chile,54.0,0.05,1080.0,1130.58,0.4080556282584198,6.984716320118266,,,,0.376271186440678,,,,-0.045769734244188065,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_0617d7c3f23b57cb775efc78,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_4539fc4ee0373c46dd26,2021,ARE,CHN,ARE->CHN,151110,crude_palm_oil,Crude palm oil,784,156,United Arab Emirates,China,54.0,0.1,540.0,1130.58,0.4080556282584198,6.29156913955832,,,,0.09830508474576272,,,,-0.7389169148041335,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_00cebca51aafbbfa9304a9aa,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_13e0f51ea7feac3be1e7,2021,ARE,FRA,ARE->FRA,151110,crude_palm_oil,Crude palm oil,784,251,United Arab Emirates,France,13649.0,23.776,574.0662853297442,1130.58,0.4080556282584198,6.352744869320847,6.891628297513517,0.20148825047737207,-2.6745153968826028,0.10621468926553672,-0.07356880251423159,0.6415889481894622,-0.7151577507036939,-0.6777411850416071,-1.123213378962114,4.0,0,0,-0.7151577507036938,0,0,0,0,False,1.1232133789621137,5,fully_usable,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_b9d7fb6399c39acbd483e584,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_628c97486347840ab13a,2021,ARE,IND,ARE->IND,151110,crude_palm_oil,Crude palm oil,784,699,United Arab Emirates,India,14134.0,23.79,594.1151744430433,1130.58,0.4080556282584198,6.387073196935933,,,,0.10847457627118644,,,,-0.6434128574265205,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_f8acf3ccddc7060cbad01b40,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_6d2b03fa7da6c4f4ddd2,2021,ARE,IRN,ARE->IRN,151110,crude_palm_oil,Crude palm oil,784,364,United Arab Emirates,Iran,9612.0,3.5,2746.285714285714,1130.58,0.4080556282584198,7.9180046283609915,7.216289847592934,0.0,14.034295615361145,0.7717514124293785,-0.3968975079000527,-1.0986122886681098,0.7017147807680572,0.8875185739985376,0.2936591525096377,1.0,0,0,0.701714780768057,0,0,0,0,False,0.29365915250963737,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_7802f25cd4f9a8e42585f0d9,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_f2ced043f9ffb0596b48,2021,ARE,IRQ,ARE->IRQ,151110,crude_palm_oil,Crude palm oil,784,368,United Arab Emirates,Iraq,6617.0,2.561,2583.756345177665,1130.58,0.4080556282584198,7.856999566794672,7.0521973768488335,0.0,16.096043798916764,0.7593220338983051,-2.398458401611796,-3.2032605915576338,0.8048021899458376,0.8265135124322178,0.17352652128866275,1.0,0,1,0.8048021899458377,0,0,0,0,False,0.39674656168741784,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_88a61740a994f514b2b35221,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_bf95ec72640c89806a3e,2021,ARE,JOR,ARE->JOR,151110,crude_palm_oil,Crude palm oil,784,400,United Arab Emirates,Jordan,4083.9999999999995,5.65,722.8318584070795,1130.58,0.4080556282584198,6.583176634126207,,,,0.1401129943502825,,,,-0.4473094202362473,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_ec3cdb10b79b434c25e89083,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
obs_603d70e6508bcc87f0bd,2021,ARE,KEN,ARE->KEN,151110,crude_palm_oil,Crude palm oil,784,404,United Arab Emirates,Kenya,1006.0,0.8,1257.5,1130.58,0.4080556282584198,7.136880901973894,,,,0.5141242937853108,,,,0.10639484761144047,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_272d61515ccdaf4df166edde,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.
